1169,Males,Carpentry,97
1169,Females,Commerce,na
1169,Males,Commerce,na
1169,Females,Mathematics,na
1169,Males,Mathematics,na
1169,Females,Astrology,na
1169,Males,Astrology,na
1170,Females,Pottery,27
1170,Males,Pottery,68
1170,Females,Masonry,24
1170,Males,Masonry,68
1170,Females,Caligraphy,29
1170,Males,Caligraphy,56
1170,Females,Wall painting,27
1170,Males,Wall painting,59
1170,Females,Hunting,36
1170,Males,Hunting,59
1170,Females,Cultivation,29
1170,Males,Cultivation,80
1170,Females,Mining,33
1170,Males,Mining,54
1170,Females,Carpentry,34
1170,Males,Carpentry,111
1170,Females,Commerce,na
1170,Males,Commerce,na
1170,Females,Mathematics,na
1170,Males,Mathematics,na
1170,Females,Astrology,na
1170,Males,Astrology,na
1171,Females,Pottery,33
1171,Males,Pottery,62
1171,Females,Masonry,28
1171,Males,Masonry,65
1171,Females,Caligraphy,34
1171,Males,Caligraphy,54
1171,Females,Wall painting,34
1171,Males,Wall painting,67
1171,Females,Hunting,28
1171,Males,Hunting,52
1171,Females,Cultivation,31
1171,Males,Cultivation,84
1171,Females,Mining,39
1171,Males,Mining,105
1171,Females,Carpentry,32
1171,Males,Carpentry,61
1171,Females,Commerce,32
1171,Males,Commerce,115
1171,Females,Mathematics,na
1171,Males,Mathematics,na
1171,Females,Astrology,na
1171,Males,Astrology,na
1172,Females,Pottery,25
1172,Males,Pottery,44
1172,Females,Masonry,30
1172,Males,Masonry,88
1172,Females,Caligraphy,34
1172,Males,Caligraphy,44
1172,Females,Wall painting,32
1172,Males,Wall painting,63
1172,Females,Hunting,28
1172,Males,Hunting,80
1172,Females,Cultivation,35
1172,Males,Cultivation,61
1172,Females,Mining,33
1172,Males,Mining,90
1172,Females,Carpentry,35
1172,Males,Carpentry,61
1172,Females,Commerce,38
1172,Males,Commerce,81
1172,Females,Mathematics,na
1172,Males,Mathematics,na
1172,Females,Astrology,na
1172,Males,Astrology,na
1173,Females,Pottery,28
1173,Males,Pottery,54
1173,Females,Masonry,32
1173,Males,Masonry,87
1173,Females,Caligraphy,31
1173,Males,Caligraphy,69
1173,Females,Wall painting,27
1173,Males,Wall painting,81
1173,Females,Hunting,34
1173,Males,Hunting,103
1173,Females,Cultivation,34
1173,Males,Cultivation,98
1173,Females,Mining,35
1173,Males,Mining,98
1173,Females,Carpentry,30
1173,Males,Carpentry,81
1173,Females,Commerce,38
1173,Males,Commerce,64
1173,Females,Mathematics,37
1173,Males,Mathematics,96
1173,Females,Astrology,na
1173,Males,Astrology,na
1174,Females,Pottery,33
1174,Males,Pottery,94
1174,Females,Masonry,33
1174,Males,Masonry,74
1174,Females,Caligraphy,29
1174,Males,Caligraphy,99
1174,Females,Wall painting,35
1174,Males,Wall painting,70
1174,Females,Hunting,34
1174,Males,Hunting,90
1174,Females,Cultivation,35
1174,Males,Cultivation,67
1174,Females,Mining,30
1174,Males,Mining,102
1174,Females,Carpentry,36
1174,Males,Carpentry,112
1174,Females,Commerce,36
1174,Males,Commerce,94
1174,Females,Mathematics,39
1174,Males,Mathematics,88
1174,Females,Astrology,38
1174,Males,Astrology,92
1175,Females,Pottery,30
1175,Males,Pottery,70
1175,Females,Masonry,34
1175,Males,Masonry,97
1175,Females,Caligraphy,35
1175,Males,Caligraphy,61
1175,Females,Wall painting,32
1175,Males,Wall painting,87
1175,Females,Hunting,30
1175,Males,Hunting,91
1175,Females,Cultivation,37
1175,Males,Cultivation,61
1175,Females,Mining,38
1175,Males,Mining,67
1175,Females,Carpentry,36
1175,Males,Carpentry,93
1175,Females,Commerce,40
1175,Males,Commerce,98
1175,Females,Mathematics,42
1175,Males,Mathematics,90
1175,Females,Astrology,43
1175,Males,Astrology,60
1176,Females,Pottery,30
1176,Males,Pottery,97
1176,Females,Masonry,28
1176,Males,Masonry,66
1176,Females,Caligraphy,32
1176,Males,Caligraphy,79
1176,Females,Wall painting,27
1176,Males,Wall painting,75
1176,Females,Hunting,28
1176,Males,Hunting,50
1176,Females,Cultivation,32
1176,Males,Cultivation,99
1176,Females,Mining,35
1176,Males,Mining,94
1176,Females,Carpentry,40
1176,Males,Carpentry,101
1176,Females,Commerce,40
1176,Males,Commerce,76
1176,Females,Mathematics,41
1176,Males,Mathematics,58
1176,Females,Astrology,41
1176,Males,Astrology,63
1177,Females,Pottery,32
1177,Males,Pottery,75
1177,Females,Masonry,28
1177,Males,Masonry,50
1177,Females,Caligraphy,29
1177,Males,Caligraphy,103
1177,Females,Wall painting,32
1177,Males,Wall painting,82
1177,Females,Hunting,37
1177,Males,Hunting,107
1177,Females,Cultivation,28
1177,Males,Cultivation,56
1177,Females,Mining,29
1177,Males,Mining,84
1177,Females,Carpentry,33
1177,Males,Carpentry,54
1177,Females,Commerce,39
1177,Males,Commerce,92
1177,Females,Mathematics,32
1177,Males,Mathematics,65
1177,Females,Astrology,43
1177,Males,Astrology,80
1178,Females,Pottery,24
1178,Males,Pottery,74
1178,Females,Masonry,29
1178,Males,Masonry,47
1178,Females,Caligraphy,34
1178,Males,Caligraphy,80
1178,Females,Wall painting,30
1178,Males,Wall painting,104
1178,Females,Hunting,31
1178,Males,Hunting,86
1178,Females,Cultivation,35
1178,Males,Cultivation,83
1178,Females,Mining,38
1178,Males,Mining,72
1178,Females,Carpentry,30
1178,Males,Carpentry,107
1178,Females,Commerce,34
1178,Males,Commerce,80
1178,Females,Mathematics,41
1178,Males,Mathematics,79
1178,Females,Astrology,41
1178,Males,Astrology,103
1179,Females,Pottery,29
1179,Males,Pottery,67
1179,Females,Masonry,28
1179,Males,Masonry,59
1179,Females,Caligraphy,33
1179,Males,Caligraphy,77
1179,Females,Wall painting,30
1179,Males,Wall painting,54
1179,Females,Hunting,37
1179,Males,Hunting,73
1179,Females,Cultivation,37
1179,Males,Cultivation,82
1179,Females,Mining,30
1179,Males,Mining,51
1179,Females,Carpentry,31
1179,Males,Carpentry,98
1179,Females,Commerce,37
1179,Males,Commerce,59
1179,Females,Mathematics,34
1179,Males,Mathematics,115
1179,Females,Astrology,37
1179,Males,Astrology,91
1180,Females,Pottery,27
1180,Males,Pottery,39
1180,Females,Masonry,33
1180,Males,Masonry,88
1180,Females,Caligraphy,34
1180,Males,Caligraphy,62
1180,Females,Wall painting,32
1180,Males,Wall painting,74
1180,Females,Hunting,29
1180,Males,Hunting,103
1180,Females,Cultivation,30
1180,Males,Cultivation,85
1180,Females,Mining,34
1180,Males,Mining,52
1180,Females,Carpentry,32
1180,Males,Carpentry,93
1180,Females,Commerce,34
1180,Males,Commerce,67
1180,Females,Mathematics,40
1180,Males,Mathematics,85
1180,Females,Astrology,38
1180,Males,Astrology,72
1181,Females,Pottery,27
1181,Males,Pottery,82
1181,Females,Masonry,33
1181,Males,Masonry,98
1181,Females,Caligraphy,30
1181,Males,Caligraphy,98
1181,Females,Wall painting,34
1181,Males,Wall painting,86
1181,Females,Hunting,35
1181,Males,Hunting,61
1181,Females,Cultivation,32
1181,Males,Cultivation,103
1181,Females,Mining,38
1181,Males,Mining,78
1181,Females,Carpentry,36
1181,Males,Carpentry,56
1181,Females,Commerce,36
1181,Males,Commerce,110
1181,Females,Mathematics,41
1181,Males,Mathematics,68
1181,Females,Astrology,39
1181,Males,Astrology,71
1182,Females,Pottery,32
1182,Males,Pottery,70
1182,Females,Masonry,33
1182,Males,Masonry,68
1182,Females,Caligraphy,29
1182,Males,Caligraphy,48
1182,Females,Wall painting,34
1182,Males,Wall painting,87
1182,Females,Hunting,32
1182,Males,Hunting,77
1182,Females,Cultivation,36
1182,Males,Cultivation,96
1182,Females,Mining,32
1182,Males,Mining,57
1182,Females,Carpentry,30
1182,Males,Carpentry,56
1182,Females,Commerce,37
1182,Males,Commerce,94
1182,Females,Mathematics,42
1182,Males,Mathematics,78
1182,Females,Astrology,36
1182,Males,Astrology,88
1183,Females,Pottery,26
1183,Males,Pottery,48
1183,Females,Masonry,32
1183,Males,Masonry,60
1183,Females,Caligraphy,34
1183,Males,Caligraphy,73
1183,Females,Wall painting,33
1183,Males,Wall painting,65
1183,Females,Hunting,36
1183,Males,Hunting,70
1183,Females,Cultivation,32
1183,Males,Cultivation,79
1183,Females,Mining,32
1183,Males,Mining,87
1183,Females,Carpentry,39
1183,Males,Carpentry,81
1183,Females,Commerce,39
1183,Males,Commerce,105
1183,Females,Mathematics,42
1183,Males,Mathematics,107
1183,Females,Astrology,40
1183,Males,Astrology,79
1184,Females,Pottery,24
1184,Males,Pottery,57
1184,Females,Masonry,29
1184,Males,Masonry,63
1184,Females,Caligraphy,33
1184,Males,Caligraphy,85
1184,Females,Wall painting,30
1184,Males,Wall painting,84
1184,Females,Hunting,31
1184,Males,Hunting,84
1184,Females,Cultivation,31
1184,Males,Cultivation,106
1184,Females,Mining,38
1184,Males,Mining,55
1184,Females,Carpentry,30
1184,Males,Carpentry,102
1184,Females,Commerce,32
1184,Males,Commerce,65
1184,Females,Mathematics,32
1184,Males,Mathematics,57
1184,Females,Astrology,34
1184,Males,Astrology,113
1185,Females,Pottery,26
1185,Males,Pottery,42
1185,Females,Masonry,28
1185,Males,Masonry,42
1185,Females,Caligraphy,31
1185,Males,Caligraphy,43
1185,Females,Wall painting,31
1185,Males,Wall painting,80
1185,Females,Hunting,30
1185,Males,Hunting,62
1185,Females,Cultivation,37
1185,Males,Cultivation,103
1185,Females,Mining,32
1185,Males,Mining,94
1185,Females,Carpentry,39
1185,Males,Carpentry,97
1185,Females,Commerce,40
1185,Males,Commerce,87
1185,Females,Mathematics,39
1185,Males,Mathematics,94
1185,Females,Astrology,35
1185,Males,Astrology,90
1186,Females,Pottery,33
1186,Males,Pottery,56
1186,Females,Masonry,31
1186,Males,Masonry,58
1186,Females,Caligraphy,28
1186,Males,Caligraphy,87
1186,Females,Wall painting,34
1186,Males,Wall painting,91
1186,Females,Hunting,31
1186,Males,Hunting,98
1186,Females,Cultivation,30
1186,Males,Cultivation,103
1186,Females,Mining,39
1186,Males,Mining,62
1186,Females,Carpentry,33
1186,Males,Carpentry,86
1186,Females,Commerce,36
1186,Males,Commerce,78
1186,Females,Mathematics,39
1186,Males,Mathematics,117
1186,Females,Astrology,33
1186,Males,Astrology,109
1187,Females,Pottery,30
1187,Males,Pottery,51
1187,Females,Masonry,34
1187,Males,Masonry,84
1187,Females,Caligraphy,32
1187,Males,Caligraphy,81
1187,Females,Wall painting,26
1187,Males,Wall painting,60
1187,Females,Hunting,31
1187,Males,Hunting,64
1187,Females,Cultivation,29
1187,Males,Cultivation,98
1187,Females,Mining,36
1187,Males,Mining,79
1187,Females,Carpentry,30
1187,Males,Carpentry,68
1187,Females,Commerce,32
1187,Males,Commerce,92
1187,Females,Mathematics,40
1187,Males,Mathematics,92
1187,Females,Astrology,42
1187,Males,Astrology,114
1188,Females,Pottery,25
1188,Males,Pottery,96
1188,Females,Masonry,25
1188,Males,Masonry,97
1188,Females,Caligraphy,26
1188,Males,Caligraphy,87
1188,Females,Wall painting,35
1188,Males,Wall painting,92
1188,Females,Hunting,36
1188,Males,Hunting,74
1188,Females,Cultivation,28
1188,Males,Cultivation,87
1188,Females,Mining,35
1188,Males,Mining,60
1188,Females,Carpentry,32
1188,Males,Carpentry,90
1188,Females,Commerce,37
1188,Males,Commerce,83
1188,Females,Mathematics,33
1188,Males,Mathematics,76
1188,Females,Astrology,41
1188,Males,Astrology,66
1189,Females,Pottery,31
1189,Males,Pottery,62
1189,Females,Masonry,27
1189,Males,Masonry,98
1189,Females,Caligraphy,31
1189,Males,Caligraphy,79
1189,Females,Wall painting,27
1189,Males,Wall painting,75
1189,Females,Hunting,36
1189,Males,Hunting,99
1189,Females,Cultivation,28
1189,Males,Cultivation,84
1189,Females,Mining,35
1189,Males,Mining,51
1189,Females,Carpentry,40
1189,Males,Carpentry,97
1189,Females,Commerce,39
1189,Males,Commerce,65
1189,Females,Mathematics,40
1189,Males,Mathematics,63
1189,Females,Astrology,41
1189,Males,Astrology,74
1190,Females,Pottery,31
1190,Males,Pottery,79
1190,Females,Masonry,34
1190,Males,Masonry,61
1190,Females,Caligraphy,33
1190,Males,Caligraphy,46
1190,Females,Wall painting,29
1190,Males,Wall painting,58
1190,Females,Hunting,30
1190,Males,Hunting,85
1190,Females,Cultivation,28
1190,Males,Cultivation,49
1190,Females,Mining,35
1190,Males,Mining,84
1190,Females,Carpentry,37
1190,Males,Carpentry,63
1190,Females,Commerce,37
1190,Males,Commerce,94
1190,Females,Mathematics,36
1190,Males,Mathematics,96
1190,Females,Astrology,39
1190,Males,Astrology,107
1191,Females,Pottery,33
1191,Males,Pottery,58
1191,Females,Masonry,26
1191,Males,Masonry,76
1191,Females,Caligraphy,32
1191,Males,Caligraphy,66
1191,Females,Wall painting,33
1191,Males,Wall painting,88
1191,Females,Hunting,29
1191,Males,Hunting,51
1191,Females,Cultivation,34
1191,Males,Cultivation,49
1191,Females,Mining,32
1191,Males,Mining,96
1191,Females,Carpentry,39
1191,Males,Carpentry,97
1191,Females,Commerce,31
1191,Males,Commerce,56
1191,Females,Mathematics,32
1191,Males,Mathematics,103
1191,Females,Astrology,43
1191,Males,Astrology,101
1192,Females,Pottery,23
1192,Males,Pottery,90
1192,Females,Masonry,34
1192,Males,Masonry,86
1192,Females,Caligraphy,31
1192,Males,Caligraphy,102
1192,Females,Wall painting,30
1192,Males,Wall painting,104
1192,Females,Hunting,35
1192,Males,Hunting,101
1192,Females,Cultivation,30
1192,Males,Cultivation,88
1192,Females,Mining,35
1192,Males,Mining,93
1192,Females,Carpentry,38
1192,Males,Carpentry,83
1192,Females,Commerce,36
1192,Males,Commerce,76
1192,Females,Mathematics,40
1192,Males,Mathematics,116
1192,Females,Astrology,34
1192,Males,Astrology,96
1193,Females,Pottery,25
1193,Males,Pottery,56
1193,Females,Masonry,28
1193,Males,Masonry,56
1193,Females,Caligraphy,29
1193,Males,Caligraphy,78
1193,Females,Wall painting,30
1193,Males,Wall painting,88
1193,Females,Hunting,28
1193,Males,Hunting,72
1193,Females,Cultivation,29
1193,Males,Cultivation,64
1193,Females,Mining,32
1193,Males,Mining,69
1193,Females,Carpentry,34
1193,Males,Carpentry,95
1193,Females,Commerce,34
1193,Males,Commerce,70
1193,Females,Mathematics,42
1193,Males,Mathematics,101
1193,Females,Astrology,42
1193,Males,Astrology,61
1194,Females,Pottery,25
1194,Males,Pottery,95
1194,Females,Masonry,31
1194,Males,Masonry,94
1194,Females,Caligraphy,27
1194,Males,Caligraphy,71
1194,Females,Wall painting,36
1194,Males,Wall painting,69
1194,Females,Hunting,27
1194,Males,Hunting,82
1194,Females,Cultivation,35
1194,Males,Cultivation,60
1194,Females,Mining,39
1194,Males,Mining,104
1194,Females,Carpentry,38
1194,Males,Carpentry,109
1194,Females,Commerce,38
1194,Males,Commerce,112
1194,Females,Mathematics,32
1194,Males,Mathematics,105
1194,Females,Astrology,33
1194,Males,Astrology,66
1195,Females,Pottery,27
1195,Males,Pottery,66
1195,Females,Masonry,24
1195,Males,Masonry,71
1195,Females,Caligraphy,25
1195,Males,Caligraphy,67
1195,Females,Wall painting,34
1195,Males,Wall painting,94
1195,Females,Hunting,29
1195,Males,Hunting,90
1195,Females,Cultivation,29
1195,Males,Cultivation,108
1195,Females,Mining,31
1195,Males,Mining,92
1195,Females,Carpentry,37
1195,Males,Carpentry,102
1195,Females,Commerce,32
1195,Males,Commerce,82
1195,Females,Mathematics,39
1195,Males,Mathematics,92
1195,Females,Astrology,35
1195,Males,Astrology,59
1196,Females,Pottery,30
1196,Males,Pottery,89
1196,Females,Masonry,24
1196,Males,Masonry,76
1196,Females,Caligraphy,30
1196,Males,Caligraphy,93
1196,Females,Wall painting,33
1196,Males,Wall painting,55
1196,Females,Hunting,29
1196,Males,Hunting,103
1196,Females,Cultivation,35
1196,Males,Cultivation,51
1196,Females,Mining,36
1196,Males,Mining,87
1196,Females,Carpentry,37
1196,Males,Carpentry,107
1196,Females,Commerce,41
1196,Males,Commerce,73
1196,Females,Mathematics,41
1196,Males,Mathematics,114
1196,Females,Astrology,39
1196,Males,Astrology,92
1197,Females,Pottery,28
1197,Males,Pottery,80
1197,Females,Masonry,34
1197,Males,Masonry,76
1197,Females,Caligraphy,35
1197,Males,Caligraphy,93
1197,Females,Wall painting,26
1197,Males,Wall painting,71
1197,Females,Hunting,27
1197,Males,Hunting,104
1197,Females,Cultivation,29
1197,Males,Cultivation,66
1197,Females,Mining,39
1197,Males,Mining,64
1197,Females,Carpentry,37
1197,Males,Carpentry,73
1197,Females,Commerce,39
1197,Males,Commerce,97
1197,Females,Mathematics,33
1197,Males,Mathematics,97
1197,Females,Astrology,35
1197,Males,Astrology,72
1198,Females,Pottery,30
1198,Males,Pottery,74
1198,Females,Masonry,34
1198,Males,Masonry,93
1198,Females,Caligraphy,27
1198,Males,Caligraphy,98
1198,Females,Wall painting,26
1198,Males,Wall painting,93
1198,Females,Hunting,37
1198,Males,Hunting,79
1198,Females,Cultivation,38
1198,Males,Cultivation,64
1198,Females,Mining,32
1198,Males,Mining,98
1198,Females,Carpentry,34
1198,Males,Carpentry,106
1198,Females,Commerce,32
1198,Males,Commerce,64
1198,Females,Mathematics,35
1198,Males,Mathematics,98
1198,Females,Astrology,33
1198,Males,Astrology,117
1199,Females,Pottery,30
1199,Males,Pottery,71
1199,Females,Masonry,32
1199,Males,Masonry,73
1199,Females,Caligraphy,25
1199,Males,Caligraphy,98
1199,Females,Wall painting,31
1199,Males,Wall painting,61
1199,Females,Hunting,28
1199,Males,Hunting,90
1199,Females,Cultivation,38
1199,Males,Cultivation,94
1199,Females,Mining,39
1199,Males,Mining,100
1199,Females,Carpentry,35
1199,Males,Carpentry,56
1199,Females,Commerce,40
1199,Males,Commerce,111
1199,Females,Mathematics,42
1199,Males,Mathematics,68
1199,Females,Astrology,34
1199,Males,Astrology,79
1200,Females,Pottery,33
1200,Males,Pottery,68
1200,Females,Masonry,27
1200,Males,Masonry,79
1200,Females,Caligraphy,29
1200,Males,Caligraphy,101
1200,Females,Wall painting,33
1200,Males,Wall painting,72
1200,Females,Hunting,35
1200,Males,Hunting,84
1200,Females,Cultivation,31
1200,Males,Cultivation,91
1200,Females,Mining,30
1200,Males,Mining,97
1200,Females,Carpentry,41
1200,Males,Carpentry,103
1200,Females,Commerce,34
1200,Males,Commerce,66
1200,Females,Mathematics,33
1200,Males,Mathematics,80
1200,Females,Astrology,44
1200,Males,Astrology,119
1201,Females,Pottery,29
1201,Males,Pottery,52
1201,Females,Masonry,27
1201,Males,Masonry,89
1201,Females,Caligraphy,29
1201,Males,Caligraphy,72
1201,Females,Wall painting,32
1201,Males,Wall painting,103
1201,Females,Hunting,30
1201,Males,Hunting,62
1201,Females,Cultivation,39
1201,Males,Cultivation,65
1201,Females,Mining,38
1201,Males,Mining,75
1201,Females,Carpentry,36
1201,Males,Carpentry,77
1201,Females,Commerce,39
1201,Males,Commerce,100
1201,Females,Mathematics,36
1201,Males,Mathematics,62
1201,Females,Astrology,35
1201,Males,Astrology,87
1202,Females,Pottery,33
1202,Males,Pottery,53
1202,Females,Masonry,25
1202,Males,Masonry,102
1202,Females,Caligraphy,36
1202,Males,Caligraphy,56
1202,Females,Wall painting,29
1202,Males,Wall painting,94
1202,Females,Hunting,32
1202,Males,Hunting,57
1202,Females,Cultivation,37
1202,Males,Cultivation,96
1202,Females,Mining,30
1202,Males,Mining,105
1202,Females,Carpentry,37
1202,Males,Carpentry,111
1202,Females,Commerce,36
1202,Males,Commerce,89
1202,Females,Mathematics,33
1202,Males,Mathematics,89
1202,Females,Astrology,37
1202,Males,Astrology,69
1203,Females,Pottery,29
1203,Males,Pottery,62
1203,Females,Masonry,25
1203,Males,Masonry,86
1203,Females,Caligraphy,34
1203,Males,Caligraphy,79
1203,Females,Wall painting,31
1203,Males,Wall painting,85
1203,Females,Hunting,37
1203,Males,Hunting,99
1203,Females,Cultivation,30
1203,Males,Cultivation,53
1203,Females,Mining,35
1203,Males,Mining,88
1203,Females,Carpentry,37
1203,Males,Carpentry,104
1203,Females,Commerce,42
1203,Males,Commerce,71
1203,Females,Mathematics,35
1203,Males,Mathematics,104
1203,Females,Astrology,39
1203,Males,Astrology,76
1204,Females,Pottery,24
1204,Males,Pottery,96
1204,Females,Masonry,27
1204,Males,Masonry,99
1204,Females,Caligraphy,31
1204,Males,Caligraphy,82
1204,Females,Wall painting,32
1204,Males,Wall painting,50
1204,Females,Hunting,35
1204,Males,Hunting,102
1204,Females,Cultivation,29
1204,Males,Cultivation,84
1204,Females,Mining,34
1204,Males,Mining,55
1204,Females,Carpentry,39
1204,Males,Carpentry,110
1204,Females,Commerce,36
1204,Males,Commerce,76
1204,Females,Mathematics,33
1204,Males,Mathematics,116
1204,Females,Astrology,40
1204,Males,Astrology,118
1205,Females,Pottery,26
1205,Males,Pottery,57
1205,Females,Masonry,30
1205,Males,Masonry,52
1205,Females,Caligraphy,29
1205,Males,Caligraphy,100
